event_time,event_type,category_code,brand,price
2019-10-01 15:29:06 UTC,cart,appliances.environment.vacuum,samsung,64.05
2019-10-01 15:29:12 UTC,cart,electronics.video.tv,samsung,282.2
2019-10-01 15:29:13 UTC,cart,electronics.smartphone,samsung,132.87
2019-10-01 15:29:16 UTC,cart,electronics.smartphone,xiaomi,185.71
2019-10-01 15:29:17 UTC,purchase,electronics.smartphone,oppo,179.15
2019-10-01 15:29:20 UTC,cart,electronics.smartphone,samsung,241.16
2019-10-01 15:29:24 UTC,purchase,appliances.kitchen.refrigerators,atlant,226.49
2019-10-01 15:29:26 UTC,purchase,electronics.smartphone,samsung,133.81
2019-10-01 15:29:29 UTC,purchase,appliances.kitchen.microwave,dauscher,60.75
2019-10-01 15:29:30 UTC,cart,electronics.video.tv,samsung,488.88
2019-10-01 15:29:31 UTC,purchase,appliances.kitchen.hood,bosch,246.85
2019-10-01 15:29:32 UTC,purchase,electronics.smartphone,samsung,130.73
2019-10-01 15:29:33 UTC,purchase,electronics.smartphone,samsung,133.81
2019-10-01 15:29:35 UTC,cart,electronics.smartphone,huawei,177.4
2019-10-01 15:29:36 UTC,cart,electronics.smartphone,huawei,177.4
2019-10-01 15:29:40 UTC,purchase,electronics.smartphone,huawei,278.15
2019-10-01 15:29:42 UTC,purchase,computers.desktop,acer,385.34
2019-10-01 15:29:42 UTC,purchase,electronics.smartphone,huawei,111.78
2019-10-01 15:29:42 UTC,purchase,electronics.smartphone,apple,733.46
2019-10-01 15:29:44 UTC,cart,electronics.smartphone,huawei,177.4
2019-10-01 15:29:45 UTC,purchase,computers.peripherals.printer,epson,174.75
2019-10-01 15:29:46 UTC,cart,electronics.smartphone,huawei,177.4
2019-10-01 15:29:46 UTC,purchase,computers.components.cpu,intel,174.27
2019-10-01 15:29:49 UTC,purchase,electronics.smartphone,apple,1093.93
2019-10-01 15:29:50 UTC,cart,electronics.smartphone,huawei,177.4
2019-10-01 15:29:51 UTC,cart,electronics.smartphone,huawei,177.4
2019-10-01 15:29:56 UTC,purchase,electronics.clocks,orient,168.86
2019-10-01 15:29:57 UTC,cart,electronics.smartphone,xiaomi,197.4
2019-10-01 15:29:57 UTC,purchase,electronics.clocks,casio,45.82
2019-10-01 15:30:01 UTC,purchase,electronics.smartphone,samsung,174.35
2019-10-01 15:30:04 UTC,cart,electronics.audio.headphone,xiaomi,71.3
2019-10-01 15:30:06 UTC,purchase,electronics.smartphone,samsung,197.69
2019-10-01 15:30:15 UTC,purchase,appliances.kitchen.coffee_grinder,vitek,20.34
2019-10-01 15:30:16 UTC,purchase,computers.peripherals.monitor,hp,231.41
2019-10-01 15:30:17 UTC,purchase,electronics.smartphone,samsung,197.69
2019-10-01 15:30:17 UTC,purchase,electronics.tablet,prestigio,64.22
2019-10-01 15:30:18 UTC,purchase,appliances.kitchen.washer,lg,360.34
2019-10-01 15:30:24 UTC,purchase,furniture.living_room.cabinet,brw,282.89
2019-10-01 15:30:24 UTC,cart,electronics.smartphone,samsung,254.11
2019-10-01 15:30:25 UTC,purchase,electronics.smartphone,apple,732.36
2019-10-01 15:30:31 UTC,cart,electronics.smartphone,samsung,254.11
2019-10-01 15:30:36 UTC,cart,electronics.smartphone,apple,1093.93
2019-10-01 15:30:37 UTC,cart,electronics.smartphone,huawei,258.27
2019-10-01 15:30:39 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 15:30:39 UTC,cart,electronics.video.tv,artel,124.38
2019-10-01 15:30:40 UTC,purchase,appliances.kitchen.oven,asel,62.01
2019-10-01 15:30:41 UTC,cart,electronics.smartphone,huawei,177.4
2019-10-01 15:30:43 UTC,cart,electronics.video.tv,artel,124.38
2019-10-01 15:30:43 UTC,cart,electronics.smartphone,samsung,203.35
2019-10-01 15:30:43 UTC,purchase,electronics.video.tv,saturn,244.28
2019-10-01 15:30:45 UTC,purchase,appliances.kitchen.refrigerators,haier,282.86
2019-10-01 15:30:51 UTC,purchase,furniture.living_room.cabinet,sv,411.59
2019-10-01 15:30:51 UTC,purchase,electronics.audio.headphone,xiaomi,71.3
2019-10-01 15:30:52 UTC,purchase,electronics.smartphone,apple,1415.48
2019-10-01 15:31:01 UTC,cart,electronics.smartphone,samsung,154.27
2019-10-01 15:31:07 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 15:31:08 UTC,cart,electronics.smartphone,samsung,132.87
2019-10-01 15:31:09 UTC,cart,electronics.smartphone,samsung,174.35
2019-10-01 15:31:09 UTC,purchase,electronics.smartphone,samsung,132.87
2019-10-01 15:31:19 UTC,purchase,electronics.smartphone,samsung,253.26
2019-10-01 15:31:21 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 15:31:23 UTC,cart,electronics.smartphone,xiaomi,423.42
2019-10-01 15:31:26 UTC,cart,electronics.smartphone,huawei,177.4
2019-10-01 15:31:27 UTC,purchase,electronics.smartphone,samsung,254.11
2019-10-01 15:31:31 UTC,purchase,electronics.smartphone,apple,946.97
2019-10-01 15:31:36 UTC,purchase,electronics.smartphone,apple,1415.48
2019-10-01 15:31:40 UTC,purchase,electronics.smartphone,samsung,257.15
2019-10-01 15:31:41 UTC,cart,electronics.smartphone,xiaomi,423.42
2019-10-01 15:31:42 UTC,cart,appliances.kitchen.mixer,kitfort,118.07
2019-10-01 15:31:42 UTC,purchase,electronics.smartphone,xiaomi,205.38
2019-10-01 15:31:44 UTC,purchase,electronics.smartphone,samsung,174.35
2019-10-01 15:31:51 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 15:31:51 UTC,cart,electronics.video.tv,lg,421.78
2019-10-01 15:31:54 UTC,cart,electronics.smartphone,samsung,254.11
2019-10-01 15:31:55 UTC,cart,electronics.smartphone,samsung,197.69
2019-10-01 15:31:58 UTC,cart,electronics.smartphone,samsung,254.11
2019-10-01 15:32:00 UTC,cart,electronics.smartphone,huawei,952.39
2019-10-01 15:32:01 UTC,cart,electronics.audio.headphone,apple,188.38
2019-10-01 15:32:05 UTC,purchase,electronics.smartphone,samsung,197.69
2019-10-01 15:32:07 UTC,cart,electronics.smartphone,huawei,110.22
2019-10-01 15:32:11 UTC,purchase,electronics.smartphone,vivo,231.64
2019-10-01 15:32:11 UTC,purchase,electronics.smartphone,samsung,132.87
2019-10-01 15:32:11 UTC,purchase,electronics.smartphone,apple,802.61
2019-10-01 15:32:23 UTC,cart,electronics.smartphone,apple,376.33
2019-10-01 15:32:25 UTC,cart,electronics.smartphone,apple,975.57
2019-10-01 15:32:26 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 15:32:28 UTC,cart,electronics.smartphone,samsung,241.16
2019-10-01 15:32:32 UTC,purchase,appliances.environment.vacuum,vitek,115.92
2019-10-01 15:32:34 UTC,purchase,electronics.smartphone,xiaomi,197.4
2019-10-01 15:32:39 UTC,cart,electronics.smartphone,samsung,241.16
2019-10-01 15:32:39 UTC,cart,electronics.smartphone,apple,1205.05
2019-10-01 15:32:40 UTC,cart,appliances.kitchen.juicer,vitek,61.7
2019-10-01 15:32:43 UTC,cart,electronics.smartphone,samsung,254.11
2019-10-01 15:32:44 UTC,cart,electronics.smartphone,samsung,174.35
2019-10-01 15:32:45 UTC,purchase,electronics.smartphone,huawei,177.4
2019-10-01 15:32:47 UTC,purchase,electronics.smartphone,samsung,383.51
2019-10-01 15:32:48 UTC,purchase,computers.peripherals.keyboard,x-game,6.74
2019-10-01 15:32:51 UTC,cart,electronics.smartphone,xiaomi,125.57
2019-10-01 15:32:51 UTC,purchase,electronics.smartphone,huawei,177.4
2019-10-01 15:32:55 UTC,cart,electronics.smartphone,apple,1205.05
2019-10-01 15:32:55 UTC,cart,electronics.smartphone,samsung,254.11
2019-10-01 15:32:58 UTC,purchase,electronics.smartphone,samsung,254.11
2019-10-01 15:33:00 UTC,cart,electronics.video.tv,samsung,488.88
2019-10-01 15:33:03 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 15:33:06 UTC,cart,electronics.smartphone,meizu,71.79
2019-10-01 15:33:12 UTC,cart,electronics.smartphone,apple,1093.93
2019-10-01 15:33:14 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 15:33:14 UTC,purchase,appliances.kitchen.blender,scarlett,40.44
2019-10-01 15:33:14 UTC,cart,electronics.smartphone,samsung,388.42
2019-10-01 15:33:19 UTC,cart,electronics.smartphone,samsung,133.81
2019-10-01 15:33:29 UTC,purchase,electronics.smartphone,apple,737.04
2019-10-01 15:33:30 UTC,purchase,electronics.clocks,garmin,236.77
2019-10-01 15:33:33 UTC,purchase,appliances.sewing_machine,janome,289.58
2019-10-01 15:33:36 UTC,purchase,appliances.sewing_machine,janome,1281.74
2019-10-01 15:33:38 UTC,purchase,electronics.smartphone,samsung,720.45
2019-10-01 15:33:42 UTC,cart,electronics.smartphone,apple,1205.05
2019-10-01 15:33:46 UTC,purchase,electronics.smartphone,apple,1093.93
2019-10-01 15:33:49 UTC,purchase,electronics.smartphone,huawei,952.39
2019-10-01 15:33:51 UTC,cart,electronics.video.tv,lg,421.78
2019-10-01 15:33:52 UTC,cart,electronics.smartphone,huawei,177.4
2019-10-01 15:34:01 UTC,cart,electronics.smartphone,samsung,241.16
2019-10-01 15:34:02 UTC,cart,electronics.video.tv,samsung,368.04
2019-10-01 15:34:02 UTC,cart,electronics.video.tv,lg,421.78
2019-10-01 15:34:03 UTC,purchase,appliances.environment.vacuum,samsung,64.05
2019-10-01 15:34:08 UTC,purchase,electronics.clocks,wonlex,46.31
2019-10-01 15:34:09 UTC,cart,electronics.smartphone,apple,1027.05
2019-10-01 15:34:10 UTC,purchase,electronics.clocks,apple,419.6
2019-10-01 15:34:10 UTC,purchase,computers.components.memory,kingston,38.35
2019-10-01 15:34:12 UTC,cart,electronics.video.tv,lg,421.78
2019-10-01 15:34:16 UTC,purchase,appliances.environment.vacuum,irobot,643.26
2019-10-01 15:34:16 UTC,cart,electronics.smartphone,huawei,130.6
2019-10-01 15:34:18 UTC,cart,auto.accessories.alarm,starline,121.24
2019-10-01 15:34:19 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 15:34:23 UTC,cart,electronics.clocks,apple,419.6
2019-10-01 15:34:23 UTC,cart,auto.accessories.alarm,starline,121.24
2019-10-01 15:34:29 UTC,purchase,electronics.smartphone,apple,376.33
2019-10-01 15:34:31 UTC,purchase,electronics.smartphone,apple,535.38
2019-10-01 15:34:32 UTC,purchase,electronics.smartphone,samsung,203.35
2019-10-01 15:34:34 UTC,cart,electronics.smartphone,apple,1205.05
2019-10-01 15:34:39 UTC,cart,electronics.smartphone,samsung,388.42
2019-10-01 15:34:41 UTC,cart,computers.notebook,acer,772.19
2019-10-01 15:34:42 UTC,purchase,electronics.smartphone,huawei,177.4
2019-10-01 15:34:43 UTC,cart,electronics.smartphone,apple,587.37
2019-10-01 15:34:44 UTC,purchase,electronics.smartphone,apple,975.57
2019-10-01 15:34:47 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 15:34:49 UTC,purchase,electronics.clocks,casio,33.13
2019-10-01 15:34:58 UTC,cart,electronics.smartphone,samsung,286.35
2019-10-01 15:35:03 UTC,purchase,electronics.smartphone,samsung,254.11
2019-10-01 15:35:12 UTC,cart,electronics.smartphone,apple,514.74
2019-10-01 15:35:15 UTC,purchase,electronics.smartphone,samsung,254.11
2019-10-01 15:35:18 UTC,purchase,computers.notebook,acer,592.01
2019-10-01 15:35:19 UTC,cart,electronics.video.tv,artel,256.81
2019-10-01 15:35:23 UTC,cart,electronics.smartphone,samsung,286.35
2019-10-01 15:35:23 UTC,purchase,electronics.smartphone,samsung,132.87
2019-10-01 15:35:25 UTC,cart,electronics.smartphone,apple,587.37
2019-10-01 15:35:29 UTC,cart,electronics.smartphone,samsung,132.87
2019-10-01 15:35:32 UTC,purchase,electronics.smartphone,xiaomi,89.84
2019-10-01 15:35:32 UTC,cart,electronics.smartphone,samsung,286.35
2019-10-01 15:35:38 UTC,purchase,electronics.smartphone,apple,360.06
2019-10-01 15:35:40 UTC,cart,electronics.smartphone,samsung,1235.24
2019-10-01 15:35:41 UTC,cart,electronics.smartphone,samsung,286.84
2019-10-01 15:35:41 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 15:35:49 UTC,cart,electronics.smartphone,samsung,174.35
2019-10-01 15:35:53 UTC,purchase,electronics.video.tv,lg,347.21
2019-10-01 15:36:04 UTC,cart,electronics.smartphone,huawei,130.57
2019-10-01 15:36:07 UTC,purchase,electronics.smartphone,samsung,241.16
2019-10-01 15:36:10 UTC,cart,electronics.smartphone,samsung,286.84
2019-10-01 15:36:12 UTC,purchase,electronics.smartphone,samsung,286.35
2019-10-01 15:36:14 UTC,purchase,electronics.clocks,orient,77.99
2019-10-01 15:36:17 UTC,cart,electronics.smartphone,huawei,257.11
2019-10-01 15:36:24 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 15:36:25 UTC,purchase,electronics.smartphone,apple,732.36
2019-10-01 15:36:30 UTC,cart,appliances.kitchen.microwave,lg,95.01
2019-10-01 15:36:31 UTC,cart,electronics.smartphone,apple,732.36
2019-10-01 15:36:34 UTC,purchase,electronics.smartphone,huawei,278.5
2019-10-01 15:36:35 UTC,cart,electronics.smartphone,samsung,388.42
2019-10-01 15:36:36 UTC,cart,electronics.smartphone,samsung,286.84
2019-10-01 15:36:36 UTC,cart,electronics.video.tv,artel,150.63
2019-10-01 15:36:37 UTC,purchase,electronics.smartphone,huawei,110.22
2019-10-01 15:36:38 UTC,cart,appliances.kitchen.microwave,lg,95.01
2019-10-01 15:36:38 UTC,cart,electronics.smartphone,apple,1027.05
2019-10-01 15:36:39 UTC,purchase,electronics.video.tv,samsung,282.2
2019-10-01 15:36:42 UTC,purchase,appliances.kitchen.washer,lg,380.96
2019-10-01 15:36:42 UTC,purchase,electronics.smartphone,apple,1052.79
2019-10-01 15:36:43 UTC,purchase,electronics.smartphone,huawei,130.57
2019-10-01 15:36:53 UTC,purchase,appliances.sewing_machine,janome,1281.74
2019-10-01 15:36:56 UTC,purchase,electronics.video.tv,samsung,282.2
2019-10-01 15:36:57 UTC,cart,appliances.kitchen.juicer,vitek,61.7
2019-10-01 15:37:00 UTC,purchase,electronics.smartphone,apple,737.04
2019-10-01 15:37:10 UTC,purchase,electronics.smartphone,apple,1205.05
2019-10-01 15:37:11 UTC,cart,electronics.video.tv,samsung,368.04
2019-10-01 15:37:13 UTC,purchase,electronics.smartphone,apple,975.56
2019-10-01 15:37:15 UTC,cart,electronics.smartphone,apple,1027.05
2019-10-01 15:37:19 UTC,purchase,electronics.video.tv,samsung,368.04
2019-10-01 15:37:19 UTC,cart,electronics.video.tv,samsung,368.04
2019-10-01 15:37:23 UTC,cart,electronics.smartphone,samsung,253.29
2019-10-01 15:37:24 UTC,purchase,electronics.smartphone,apple,587.37
2019-10-01 15:37:27 UTC,cart,electronics.smartphone,apple,737.04
2019-10-01 15:37:27 UTC,cart,electronics.smartphone,huawei,154.07
2019-10-01 15:37:28 UTC,purchase,appliances.environment.water_heater,aqua,30.63
2019-10-01 15:37:30 UTC,purchase,electronics.smartphone,samsung,286.84
2019-10-01 15:37:30 UTC,cart,electronics.video.tv,samsung,368.04
2019-10-01 15:37:32 UTC,cart,electronics.smartphone,apple,737.04
2019-10-01 15:37:32 UTC,cart,electronics.video.tv,lg,421.78
2019-10-01 15:37:34 UTC,purchase,computers.notebook,lenovo,359.08
2019-10-01 15:37:37 UTC,cart,electronics.smartphone,apple,737.04
2019-10-01 15:37:38 UTC,purchase,appliances.kitchen.microwave,lg,95.01
2019-10-01 15:37:39 UTC,cart,electronics.smartphone,apple,1413.16
2019-10-01 15:37:43 UTC,purchase,electronics.smartphone,xiaomi,308.63
2019-10-01 15:37:43 UTC,purchase,appliances.kitchen.mixer,polaris,43.5
2019-10-01 15:37:45 UTC,cart,electronics.smartphone,apple,1027.05
2019-10-01 15:37:47 UTC,cart,electronics.smartphone,apple,737.04
2019-10-01 15:37:47 UTC,cart,electronics.smartphone,apple,1747.79
2019-10-01 15:37:48 UTC,purchase,electronics.smartphone,huawei,154.07
2019-10-01 15:37:48 UTC,purchase,electronics.smartphone,apple,975.57
2019-10-01 15:37:51 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 15:37:52 UTC,purchase,electronics.smartphone,xiaomi,128.42
2019-10-01 15:37:55 UTC,cart,electronics.smartphone,samsung,1235.24
2019-10-01 15:37:55 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 15:37:56 UTC,cart,electronics.smartphone,apple,759.03
2019-10-01 15:37:58 UTC,purchase,electronics.smartphone,samsung,132.87
2019-10-01 15:38:00 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 15:38:01 UTC,purchase,electronics.smartphone,apple,737.04
2019-10-01 15:38:03 UTC,cart,electronics.smartphone,apple,1027.05
2019-10-01 15:38:04 UTC,cart,electronics.smartphone,samsung,197.69
2019-10-01 15:38:08 UTC,cart,electronics.smartphone,apple,737.04
2019-10-01 15:38:12 UTC,cart,electronics.smartphone,apple,1027.05
2019-10-01 15:38:17 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 15:38:18 UTC,purchase,electronics.smartphone,apple,737.04
2019-10-01 15:38:19 UTC,cart,electronics.smartphone,apple,511.71
2019-10-01 15:38:20 UTC,purchase,electronics.smartphone,samsung,174.35
2019-10-01 15:38:24 UTC,purchase,electronics.smartphone,samsung,132.87
2019-10-01 15:38:26 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 15:38:29 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 15:38:31 UTC,cart,electronics.video.tv,lg,367.29
2019-10-01 15:38:32 UTC,purchase,electronics.smartphone,apple,1027.05
2019-10-01 15:38:33 UTC,cart,electronics.tablet,samsung,164.01
2019-10-01 15:38:35 UTC,purchase,electronics.smartphone,apple,737.04
2019-10-01 15:38:37 UTC,cart,electronics.tablet,samsung,164.01
2019-10-01 15:38:37 UTC,cart,electronics.smartphone,huawei,258.27
2019-10-01 15:38:39 UTC,cart,electronics.smartphone,huawei,111.78
2019-10-01 15:38:44 UTC,purchase,electronics.smartphone,samsung,132.87
2019-10-01 15:38:45 UTC,purchase,computers.notebook,acer,257.15
2019-10-01 15:38:47 UTC,cart,electronics.smartphone,samsung,253.29
2019-10-01 15:38:47 UTC,cart,electronics.clocks,apple,295.77
2019-10-01 15:38:49 UTC,purchase,computers.peripherals.printer,epson,205.41
2019-10-01 15:38:50 UTC,cart,electronics.video.tv,lg,367.29
2019-10-01 15:38:51 UTC,purchase,electronics.smartphone,xiaomi,248.87
2019-10-01 15:38:53 UTC,purchase,electronics.audio.headphone,xiaomi,22.39
2019-10-01 15:38:55 UTC,cart,electronics.smartphone,huawei,258.27
2019-10-01 15:38:56 UTC,purchase,electronics.smartphone,apple,1413.16
2019-10-01 15:38:57 UTC,purchase,electronics.tablet,samsung,164.01
2019-10-01 15:39:01 UTC,purchase,electronics.smartphone,apple,732.36
2019-10-01 15:39:03 UTC,purchase,electronics.smartphone,huawei,177.4
2019-10-01 15:39:04 UTC,cart,electronics.smartphone,apple,473.6
2019-10-01 15:39:08 UTC,cart,electronics.smartphone,samsung,197.69
2019-10-01 15:39:14 UTC,purchase,appliances.kitchen.blender,vitek,23.14
2019-10-01 15:39:20 UTC,purchase,appliances.environment.vacuum,bosch,110.66
2019-10-01 15:39:22 UTC,purchase,electronics.video.tv,artel,124.38
2019-10-01 15:39:26 UTC,purchase,electronics.smartphone,apple,1093.93
2019-10-01 15:39:26 UTC,cart,electronics.smartphone,samsung,254.11
2019-10-01 15:39:27 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 15:39:32 UTC,purchase,electronics.smartphone,samsung,174.35
2019-10-01 15:39:46 UTC,cart,electronics.smartphone,apple,514.74
2019-10-01 15:39:50 UTC,cart,electronics.smartphone,samsung,154.27
2019-10-01 15:39:56 UTC,cart,electronics.smartphone,samsung,254.11
2019-10-01 15:39:57 UTC,purchase,electronics.smartphone,huawei,111.78
2019-10-01 15:39:58 UTC,cart,electronics.smartphone,huawei,952.39
2019-10-01 15:40:00 UTC,purchase,electronics.smartphone,apple,1747.79
2019-10-01 15:40:01 UTC,cart,electronics.smartphone,samsung,132.87
2019-10-01 15:40:08 UTC,purchase,electronics.smartphone,samsung,90.07
2019-10-01 15:40:09 UTC,purchase,auto.accessories.player,pioneer,129.99
2019-10-01 15:40:09 UTC,cart,electronics.smartphone,samsung,132.87
2019-10-01 15:40:11 UTC,cart,computers.notebook,asus,540.3
2019-10-01 15:40:12 UTC,purchase,computers.peripherals.keyboard,defender,4.35
2019-10-01 15:40:13 UTC,cart,electronics.smartphone,xiaomi,89.84
2019-10-01 15:40:16 UTC,cart,electronics.smartphone,samsung,132.87
2019-10-01 15:40:17 UTC,purchase,electronics.smartphone,samsung,197.69
2019-10-01 15:40:35 UTC,purchase,construction.tools.saw,eurolux,64.35
2019-10-01 15:40:43 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 15:40:46 UTC,cart,electronics.smartphone,apple,1413.16
2019-10-01 15:40:50 UTC,cart,electronics.smartphone,apple,1013.0
2019-10-01 15:40:50 UTC,cart,electronics.smartphone,apple,1013.0
2019-10-01 15:40:50 UTC,cart,electronics.smartphone,apple,1013.0
2019-10-01 15:40:50 UTC,cart,electronics.smartphone,apple,1013.0
2019-10-01 15:40:50 UTC,cart,electronics.smartphone,apple,1013.0
2019-10-01 15:40:50 UTC,cart,electronics.smartphone,apple,1013.0
2019-10-01 15:40:50 UTC,cart,electronics.smartphone,apple,1013.0
2019-10-01 15:40:50 UTC,cart,electronics.smartphone,apple,1013.0
2019-10-01 15:40:50 UTC,cart,electronics.smartphone,apple,1013.0
2019-10-01 15:40:52 UTC,cart,electronics.smartphone,xiaomi,185.71
2019-10-01 15:40:55 UTC,cart,electronics.smartphone,samsung,203.35
2019-10-01 15:40:55 UTC,cart,electronics.smartphone,samsung,203.35
2019-10-01 15:40:57 UTC,cart,electronics.smartphone,samsung,154.27
2019-10-01 15:41:12 UTC,purchase,electronics.smartphone,apple,464.01
2019-10-01 15:41:13 UTC,purchase,computers.notebook,acer,772.19
2019-10-01 15:41:14 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 15:41:17 UTC,purchase,electronics.smartphone,samsung,254.11
2019-10-01 15:41:18 UTC,cart,electronics.smartphone,samsung,231.64
2019-10-01 15:41:23 UTC,purchase,electronics.smartphone,samsung,241.16
2019-10-01 15:41:26 UTC,cart,electronics.smartphone,apple,1413.16
2019-10-01 15:41:28 UTC,purchase,electronics.smartphone,huawei,952.39
2019-10-01 15:41:35 UTC,purchase,appliances.kitchen.hob,samsung,257.15
2019-10-01 15:41:40 UTC,purchase,electronics.smartphone,xiaomi,89.84
2019-10-01 15:41:43 UTC,purchase,appliances.environment.vacuum,xiaomi,489.04
2019-10-01 15:41:46 UTC,cart,electronics.video.tv,artel,150.63
2019-10-01 15:41:48 UTC,purchase,electronics.smartphone,samsung,132.87
2019-10-01 15:41:50 UTC,purchase,electronics.smartphone,apple,1415.48
2019-10-01 15:41:57 UTC,purchase,electronics.smartphone,huawei,257.12
2019-10-01 15:41:57 UTC,purchase,construction.tools.welding,magnetta,102.71
2019-10-01 15:42:00 UTC,purchase,electronics.smartphone,apple,1415.48
2019-10-01 15:42:06 UTC,cart,appliances.environment.vacuum,karcher,140.65
2019-10-01 15:42:08 UTC,purchase,electronics.smartphone,apple,587.37
2019-10-01 15:42:09 UTC,purchase,electronics.smartphone,huawei,257.11
2019-10-01 15:42:10 UTC,purchase,appliances.kitchen.hob,bosch,349.5
2019-10-01 15:42:16 UTC,purchase,electronics.smartphone,samsung,231.64
2019-10-01 15:42:17 UTC,purchase,electronics.smartphone,vivo,463.31
2019-10-01 15:42:17 UTC,purchase,electronics.smartphone,samsung,636.05
2019-10-01 15:42:19 UTC,cart,electronics.smartphone,xiaomi,348.5
2019-10-01 15:42:19 UTC,cart,auto.accessories.alarm,starline,121.24
2019-10-01 15:42:21 UTC,purchase,electronics.smartphone,apple,737.04
2019-10-01 15:42:23 UTC,cart,electronics.smartphone,samsung,197.69
2019-10-01 15:42:27 UTC,purchase,appliances.kitchen.dishwasher,beko,300.85
2019-10-01 15:42:30 UTC,cart,electronics.tablet,samsung,164.01
2019-10-01 15:42:31 UTC,cart,electronics.smartphone,huawei,278.5
2019-10-01 15:42:35 UTC,cart,electronics.video.tv,samsung,368.04
2019-10-01 15:42:36 UTC,purchase,electronics.video.tv,lg,367.29
2019-10-01 15:42:38 UTC,cart,electronics.smartphone,apple,464.01
2019-10-01 15:42:41 UTC,cart,electronics.tablet,samsung,164.01
2019-10-01 15:42:45 UTC,purchase,electronics.clocks,orient,77.99
2019-10-01 15:42:48 UTC,cart,electronics.smartphone,huawei,278.5
2019-10-01 15:42:48 UTC,purchase,computers.notebook,lenovo,669.23
2019-10-01 15:42:51 UTC,purchase,appliances.kitchen.meat_grinder,elenberg,46.31
2019-10-01 15:42:54 UTC,purchase,electronics.smartphone,samsung,197.69
2019-10-01 15:42:56 UTC,cart,electronics.smartphone,apple,464.01
2019-10-01 15:42:56 UTC,purchase,computers.notebook,acer,437.57
2019-10-01 15:42:57 UTC,cart,appliances.kitchen.washer,indesit,179.93
2019-10-01 15:42:59 UTC,cart,electronics.smartphone,samsung,174.35
2019-10-01 15:43:01 UTC,purchase,electronics.smartphone,apple,587.37
2019-10-01 15:43:02 UTC,purchase,electronics.smartphone,apple,1093.93
2019-10-01 15:43:02 UTC,purchase,electronics.telephone,texet,19.28
2019-10-01 15:43:03 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 15:43:04 UTC,purchase,electronics.smartphone,samsung,514.44
2019-10-01 15:43:04 UTC,cart,electronics.smartphone,huawei,130.6
2019-10-01 15:43:05 UTC,cart,appliances.kitchen.washer,indesit,179.93
2019-10-01 15:43:07 UTC,cart,electronics.video.tv,samsung,368.04
2019-10-01 15:43:08 UTC,purchase,auto.accessories.alarm,starline,121.24
2019-10-01 15:43:09 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 15:43:09 UTC,purchase,electronics.smartphone,apple,1415.48
2019-10-01 15:43:11 UTC,purchase,appliances.environment.air_heater,ballu,15.42
2019-10-01 15:43:17 UTC,cart,electronics.smartphone,samsung,254.11
2019-10-01 15:43:19 UTC,cart,appliances.kitchen.washer,indesit,179.93
2019-10-01 15:43:23 UTC,cart,electronics.video.tv,samsung,368.04
2019-10-01 15:43:24 UTC,purchase,electronics.smartphone,xiaomi,348.5
2019-10-01 15:43:27 UTC,purchase,electronics.smartphone,samsung,197.69
2019-10-01 15:43:30 UTC,purchase,electronics.clocks,apple,461.68
2019-10-01 15:43:37 UTC,cart,electronics.video.tv,samsung,368.04
2019-10-01 15:43:40 UTC,cart,electronics.smartphone,samsung,787.05
2019-10-01 15:43:42 UTC,cart,electronics.smartphone,samsung,286.84
2019-10-01 15:43:42 UTC,purchase,electronics.smartphone,doogee,154.19
2019-10-01 15:43:42 UTC,cart,electronics.smartphone,xiaomi,185.71
2019-10-01 15:43:42 UTC,purchase,electronics.audio.headphone,apple,188.38
2019-10-01 15:43:46 UTC,purchase,electronics.smartphone,apple,464.01
2019-10-01 15:43:50 UTC,cart,electronics.smartphone,samsung,197.69
2019-10-01 15:43:52 UTC,cart,electronics.smartphone,samsung,286.84
2019-10-01 15:43:53 UTC,purchase,electronics.smartphone,samsung,132.87
2019-10-01 15:43:57 UTC,cart,electronics.smartphone,oppo,179.15
2019-10-01 15:43:58 UTC,cart,electronics.smartphone,samsung,132.87
2019-10-01 15:44:05 UTC,cart,electronics.smartphone,huawei,175.63
2019-10-01 15:44:05 UTC,cart,electronics.smartphone,apple,514.74
